year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2008,25,h) 11 to 15,15466,16129,187919,190454,437,2.6,1345,8.1,23476,4786,18690,2.5,12.3,28545,8241,20304,4.3,15,-5069,-2.7,24.6,0,988,988,6209
2008,25,i) 16 to 20,11729,13493,212214,214251,400,2.9,864,6.3,20226,3624,16602,1.7,9.4,24299,6102,18197,2.8,11.3,-4073,-1.9,18.8,0,577,577,3702
2008,25,j) 21 to 25,10963,13572,265845,266943,414,3,916,6.6,31022,4673,26349,1.8,11.6,33218,12209,21009,4.6,12.4,-2196,-0.8,23.2,0,510,510,6302
2008,25,k) 26+,8699,12998,367970,367176,464,3.5,627,4.8,37621,9015,28606,2.5,10.2,36033,9529,26504,2.6,9.8,1588,0.4,19.6,0,386,387,2920
2008,25,l) Left Censored,17291,37572,1469911,1474181,1819,4.9,1638,4.4,148721,45775,102946,3.1,10.1,157261,33770,123491,2.3,10.7,-8540,-0.6,20.2,0,590,590,7030
2008,26,a) 0,12249,12369,82569,41702,12022,194.4,0,0,81734,81734,0,196,196,0,0,0,0,0,81734,196,0,0,,,
2008,26,b) 1,9543,9646,93329,89126,22,0.2,3183,27.9,36236,233,36003,0.3,40.7,27829,16802,11027,18.9,31.2,8407,9.5,62.4,0,2420,2420,14197
2008,26,c) 2,8885,9030,76933,86186,325,3.3,1933,19.6,13227,1654,11573,1.9,15.3,31733,20814,10919,24.2,36.8,-18506,-21.5,30.6,0,1532,1532,19589
2008,26,d) 3,7904,8067,78221,82452,254,2.9,1570,18,12956,1126,11830,1.4,15.7,21417,11872,9545,14.4,26,-8461,-10.3,31.4,0,1284,1284,10824
2008,26,e) 4,7033,7198,73786,79206,243,3.2,1223,15.9,10346,1553,8793,2,13.1,21185,11045,10140,13.9,26.7,-10839,-13.6,26.2,0,971,971,9553
2008,26,f) 5,6247,6607,66801,71370,228,3.3,1027,14.7,9716,1904,7812,2.7,13.6,18854,10712,8142,15,26.4,-9138,-12.8,27.2,0,821,821,9537
2008,26,g) 6 to 10,26312,28079,296481,304587,918,3.1,3502,11.9,38397,5384,33013,1.8,12.6,54609,22957,31652,7.5,17.9,-16212,-5.3,25.2,0,2611,2618,18761
2008,26,h) 11 to 15,20633,21764,243342,247629,654,2.9,2154,9.6,29927,5547,24380,2.2,12.1,38501,11566,26935,4.7,15.5,-8574,-3.4,24.2,0,1479,1479,8813
2008,26,i) 16 to 20,15719,18395,261951,264242,525,2.8,1447,7.7,35898,10293,25605,3.9,13.6,40480,12337,28143,4.7,15.3,-4582,-1.7,27.2,0,935,937,6634
2008,26,j) 21 to 25,13802,17340,304547,305254,576,3.3,1005,5.7,31560,8145,23415,2.7,10.3,32973,7529,25444,2.5,10.8,-1413,-0.5,20.6,0,691,692,4962
2008,26,k) 26+,11444,16130,303425,303625,528,3.2,852,5.2,34280,7998,26282,2.6,11.3,34680,6624,28056,2.2,11.4,-400,-0.1,22.6,0,531,539,3833
2008,26,l) Left Censored,19995,50604,1733551,1749924,2675,5.3,2293,4.5,174839,55224,119615,3.2,10,207585,39301,168284,2.2,11.9,-32746,-1.9,20,0,722,738,6803
2008,27,a) 0,8031,8090,51443,26051,7797,192.8,0,0,50784,50784,0,194.9,194.9,0,0,0,0,0,50784,194.9,0,0,,,
2008,27,b) 1,6519,6579,50647,53246,24,0.3,2047,26.5,10826,291,10535,0.5,20.3,16023,9571,6452,18,30.1,-5197,-9.8,40.6,0,1448,1448,8250
2008,27,c) 2,6126,6525,47590,49327,285,4,1332,18.8,8728,1840,6888,3.7,17.7,12201,6100,6101,12.4,24.7,-3473,-7,35.4,0,902,902,4919
2008,27,d) 3,5469,5615,44007,45658,231,3.9,975,16.3,7210,1269,5941,2.8,15.8,10512,5498,5014,12,23,-3302,-7.2,31.6,0,739,739,4556
2008,27,e) 4,4887,5066,40413,41641,204,3.8,802,14.9,6136,1072,5064,2.6,14.7,8591,3622,4969,8.7,20.6,-2455,-5.9,29.4,0,611,611,3027
2008,27,f) 5,4468,4727,41481,42300,183,3.7,668,13.4,6458,1261,5197,3,15.3,8095,3542,4553,8.4,19.1,-1637,-3.8,30.6,0,484,484,3221
2008,27,g) 6 to 10,18474,19718,213461,216823,735,3.6,2122,10.4,26374,3999,22375,1.8,12.2,33097,13463,19634,6.2,15.3,-6723,-3.1,24.4,0,1464,1464,10355
2008,27,h) 11 to 15,13231,14399,172273,174537,512,3.5,1220,8.3,22388,5175,17213,3,12.8,26915,7501,19414,4.3,15.4,-4527,-2.6,25.6,0,816,816,5729
2008,27,i) 16 to 20,9521,10746,156493,160747,287,2.6,780,7.1,16252,2088,14164,1.3,10.1,24759,7143,17616,4.4,15.4,-8507,-5.3,20.2,0,500,500,4597
2008,27,j) 21 to 25,7729,9981,212482,211561,297,2.9,526,5.2,23888,4314,19574,2,11.3,22046,4928,17118,2.3,10.4,1842,0.9,20.8,0,300,301,2300
2008,27,k) 26+,6733,10000,249463,247118,327,3.2,486,4.8,27018,5155,21863,2.1,10.9,22327,4886,17441,2,9,4691,1.9,18,0,277,278,2812
2008,27,l) Left Censored,12745,29842,1236994,1248543,1465,4.9,1212,4.1,120319,38293,82026,3.1,9.6,143417,22831,120586,1.8,11.5,-23098,-1.9,19.2,0,353,353,4373
2008,28,a) 0,3553,3611,21573,10972,3502,194,0,0,21202,21202,0,193.2,193.2,0,0,0,0,0,21202,193.2,0,0,,,
2008,28,b) 1,2932,3006,19258,20464,30,0.8,972,27.5,5059,121,4938,0.6,24.7,7470,4315,3155,21.1,36.5,-2411,-11.8,49.4,0,826,826,3926
2008,28,c) 2,2549,2657,23756,25033,83,2.9,519,18,4506,579,3927,2.3,18,7060,3774,3286,15.1,28.2,-2554,-10.2,36,0,460,460,3556
2008,28,d) 3,2152,2203,21581,21681,77,3.3,379,16.1,3887,556,3331,2.6,17.9,4087,1724,2363,8,18.9,-200,-1,35.8,0,326,326,1559
2008,28,e) 4,1904,2004,17802,17922,103,4.9,318,15,3538,619,2919,3.5,19.7,3777,1534,2243,8.6,21.1,-239,-1.4,39.4,0,273,273,1359
2008,28,f) 5,1818,1933,16874,17424,79,3.9,271,13.4,2584,507,2077,2.9,14.8,3683,1622,2061,9.3,21.1,-1099,-6.3,29.6,0,222,222,1450
2008,28,g) 6 to 10,7205,7765,81445,83509,205,2.6,760,9.5,9745,1634,8111,2,11.7,13872,4872,9000,5.8,16.6,-4127,-4.9,23.4,0,619,619,3925
2008,28,h) 11 to 15,5136,5478,62041,63414,180,3.2,496,8.8,7487,1700,5787,2.7,11.8,10233,2822,7411,4.5,16.1,-2746,-4.3,23.6,0,380,381,2094
2008,28,i) 16 to 20,3568,4108,67820,68202,124,3,283,6.8,7855,2265,5590,3.3,11.5,8618,2727,5891,4,12.6,-763,-1.1,23,0,195,195,1337
2008,28,j) 21 to 25,3620,4391,71312,71336,120,2.7,206,4.6,7150,1722,5428,2.4,10,7198,1986,5212,2.8,10.1,-48,-0.1,20,0,149,149,932
2008,28,k) 26+,3083,4558,95509,95693,163,3.6,226,4.9,13181,2282,10899,2.4,13.8,13549,4776,8773,5,14.2,-368,-0.4,27.6,0,148,148,1320
2008,28,l) Left Censored,5515,14486,442189,439960,700,4.9,516,3.6,43635,9454,34181,2.1,9.9,39176,6496,32680,1.5,8.9,4459,1,17.8,0,169,169,1653
2008,29,a) 0,8947,9004,52253,26698,8738,194.1,0,0,51110,51110,0,191.4,191.4,0,0,0,0,0,51110,191.4,0,0,,,
2008,29,b) 1,7096,7180,46264,51240,19,0.2,2469,28.9,10408,303,10105,0.6,20.3,20359,10182,10177,19.9,39.7,-9951,-19.4,40.6,0,2011,2011,9265
2008,29,c) 2,6769,7054,51704,54021,232,3,1411,18.5,9411,1425,7986,2.6,17.4,14045,6652,7393,12.3,26,-4634,-8.6,34.8,0,1110,1110,5583
2008,29,d) 3,5967,6128,49774,52058,197,3,1127,17.1,6938,736,6202,1.4,13.3,11505,5223,6282,10,22.1,-4567,-8.8,26.6,0,940,940,4540
2008,29,e) 4,5137,5243,47436,48205,168,3,933,16.6,8024,928,7096,1.9,16.6,9562,4340,5222,9,19.8,-1538,-3.2,33.2,0,764,764,3712
2008,29,f) 5,4478,4757,39443,40762,146,2.9,665,13.2,5773,756,5017,1.9,14.2,8410,3840,4570,9.4,20.6,-2637,-6.4,28.4,0,526,526,3263
2008,29,g) 6 to 10,17582,18803,199678,200911,596,3.1,2014,10.3,29317,5923,23394,2.9,14.6,31783,10855,20928,5.4,15.8,-2466,-1.2,29.2,0,1532,1536,8716
2008,29,h) 11 to 15,12719,13640,165954,167296,466,3.3,1163,8.3,23346,5329,18017,3.2,14,26029,7074,18955,4.2,15.6,-2683,-1.6,28,0,851,851,4964
2008,29,i) 16 to 20,9334,11050,160184,161321,303,2.7,741,6.6,18256,2944,15312,1.8,11.3,20530,5424,15106,3.4,12.7,-2274,-1.4,22.6,0,485,485,3330
2008,29,j) 21 to 25,8666,11387,216589,217654,339,2.9,613,5.3,19723,4422,15301,2,9.1,21852,4403,17449,2,10,-2129,-0.9,18.2,0,399,401,2602
2008,29,k) 26+,7005,11313,255691,254396,508,4.5,535,4.7,28438,8463,19975,3.3,11.2,25848,4576,21272,1.8,10.2,2590,1,20.4,0,322,322,2374
2008,29,l) Left Censored,13021,32717,1183110,1177603,1659,5.1,1311,4,131396,39566,91830,3.4,11.2,120381,21602,98779,1.8,10.2,11015,1,20.4,0,388,390,2998
2008,30,a) 0,2555,2581,10776,5478,2513,194.7,0,0,10597,10597,0,193.4,193.4,0,0,0,0,0,10597,193.4,0,0,,,
2008,30,b) 1,2135,2149,10274,10913,5,0.2,740,28.9,2654,,,,24.3,3932,2551,1381,23.4,36,-1278,-11.7,48.6,1,531,531,2131
2008,30,c) 2,2096,2160,16835,17608,74,3.2,394,16.9,2130,240,1890,1.4,12.1,3675,1469,2206,8.3,20.9,-1545,-8.8,24.2,0,259,259,1056
2008,30,d) 3,1700,1717,10600,10683,68,3.8,233,12.9,1909,189,1720,1.8,17.9,2075,746,1329,7,19.4,-166,-1.5,35.8,0,163,163,574
2008,30,e) 4,1510,1558,9516,10014,67,4.1,234,14.3,1386,153,1233,1.5,13.8,2381,1064,1317,10.6,23.8,-995,-10,27.6,0,178,178,920
2008,30,f) 5,1205,1236,7899,8276,40,3.1,165,12.7,967,,,,11.7,1720,674,1046,8.1,20.8,-753,-9.1,23.4,1,124,124,534
2008,30,g) 6 to 10,4969,5180,39667,40572,168,3.1,498,9.3,4796,885,3911,2.2,11.8,6606,2345,4261,5.8,16.3,-1810,-4.5,23.6,0,346,346,1631
2008,30,h) 11 to 15,3398,3523,31060,31024,101,2.8,280,7.7,4320,920,3400,3,13.9,4248,1351,2897,4.4,13.7,72,0.2,27.4,0,195,197,1002
2008,30,i) 16 to 20,2126,2325,24836,25362,83,3.5,181,7.6,2423,381,2042,1.5,9.6,3474,842,2632,3.3,13.7,-1051,-4.1,19.2,0,125,125,685
2008,30,j) 21 to 25,1789,2162,32256,32436,70,3.2,144,6.5,3653,697,2956,2.1,11.3,4012,1105,2907,3.4,12.4,-359,-1.1,22.6,0,89,89,786
2008,30,k) 26+,1734,2487,39919,39452,79,3.1,129,5.1,4448,587,3861,1.5,11.3,3514,695,2819,1.8,8.9,934,2.4,17.8,0,77,77,510
2008,30,l) Left Censored,2575,5380,122917,121034,237,4.4,182,3.4,13041,2547,10494,2.1,10.8,9275,1874,7401,1.5,7.7,3766,3.1,15.4,0,63,63,450
2008,31,a) 0,2714,2734,16812,8519,2649,193.8,0,0,16586,16586,0,194.7,194.7,0,0,0,0,0,16586,194.7,0,0,,,
2008,31,b) 1,2249,2298,14415,14540,6,0.2,593,22.5,3916,34,3882,0.2,26.9,4166,2374,1792,16.3,28.7,-250,-1.8,53.8,0,435,435,2053
2008,31,c) 2,2065,2165,15165,15468,75,3.2,392,16.8,2706,352,2354,2.3,17.5,3312,1563,1749,10.1,21.4,-606,-3.9,35,0,294,294,1338
2008,31,d) 3,1844,1864,12107,12432,65,3.3,265,13.5,2299,536,1763,4.3,18.5,2948,1631,1317,13.1,23.7,-649,-5.2,37,0,201,201,1342
2008,31,e) 4,1639,1662,13328,13488,41,2.3,243,13.8,1948,134,1814,1,14.4,2268,1048,1220,7.8,16.8,-320,-2.4,28.8,0,187,187,862
2008,31,f) 5,1436,1507,11730,11667,43,2.7,183,11.5,1869,201,1668,1.7,16,1743,756,987,6.5,14.9,126,1.1,29.8,0,127,127,604
2008,31,g) 6 to 10,6246,6657,73204,73461,214,3.1,581,8.5,8711,1267,7444,1.7,11.9,9225,3321,5904,4.5,12.6,-514,-0.7,23.8,0,430,430,2585
2008,31,h) 11 to 15,4405,4761,53637,53934,116,2.4,377,7.7,6313,964,5349,1.8,11.7,6907,2321,4586,4.3,12.8,-594,-1.1,23.4,0,267,267,1695
2008,31,i) 16 to 20,3325,3883,59711,59020,130,3.3,260,6.6,7130,1616,5514,2.7,12.1,5747,1424,4323,2.4,9.7,1383,2.4,19.4,0,174,174,856
2008,31,j) 21 to 25,3035,3791,71293,73992,112,2.9,174,4.5,5864,1201,4663,1.6,7.9,11261,1508,9753,2,15.2,-5397,-7.3,15.8,0,112,112,902
2008,31,k) 26+,2854,4252,85898,86340,119,2.7,267,6.2,9674,1575,8099,1.8,11.2,10557,3233,7324,3.7,12.2,-883,-1,22.4,0,128,128,594
2008,31,l) Left Censored,5655,11516,370928,371220,548,4.8,430,3.8,37728,8441,29287,2.3,10.2,38312,5144,33168,1.4,10.3,-584,-0.1,20.4,0,158,158,1125
2008,32,a) 0,5473,5523,38391,19580,5392,195.3,0,0,37623,37623,0,192.2,192.2,0,0,0,0,0,37623,192.2,0,0,,,
2008,32,b) 1,4210,4277,35990,38811,14,0.3,1607,31.3,8292,61,8231,0.2,21.4,13934,7339,6595,18.9,35.9,-5642,-14.5,42.8,0,1360,1360,6246
2008,32,c) 2,3767,3899,40139,41942,142,3.3,995,22.9,8544,572,7972,1.4,20.4,12149,6351,5798,15.1,29,-3605,-8.6,40.8,0,824,824,5437
2008,32,d) 3,3099,3237,33073,35706,110,3.1,718,20.2,4642,688,3954,1.9,13,9907,3550,6357,9.9,27.7,-5265,-14.7,26,0,607,607,3104
2008,32,e) 4,2552,2626,31616,33546,85,3,544,19,3929,514,3415,1.5,11.7,7788,2778,5010,8.3,23.2,-3859,-11.5,23.4,0,453,453,2383
2008,32,f) 5,2202,2353,29378,31299,94,3.8,386,15.4,4252,908,3344,2.9,13.6,8093,3451,4642,11,25.9,-3841,-12.3,27.2,0,318,318,2823
2008,32,g) 6 to 10,7695,8241,132457,139900,307,3.6,1001,11.7,16181,3450,12731,2.5,11.6,31067,8537,22530,6.1,22.2,-14886,-10.6,23.2,0,803,803,6849
2008,32,h) 11 to 15,4176,4670,90030,92552,191,4,433,9,12409,2336,10073,2.5,13.4,17452,4673,12779,5,18.9,-5043,-5.5,26.8,0,332,332,4006
2008,32,i) 16 to 20,2651,3386,70384,74218,165,4.8,281,8.1,9169,3638,5531,4.9,12.4,16837,4235,12602,5.7,22.7,-7668,-10.3,24.8,0,180,180,1656
2008,32,j) 21 to 25,2032,3171,76727,78914,150,4.7,194,6.1,10624,2663,7961,3.4,13.5,14997,3238,11759,4.1,19,-4373,-5.5,27,0,103,110,949
2008,32,k) 26+,1963,3374,113710,114325,258,7.7,188,5.6,13597,3846,9751,3.4,11.9,14826,2027,12799,1.8,13,-1229,-1.1,23.8,0,95,95,934
2008,32,l) Left Censored,3132,9542,461096,466049,765,8.1,490,5.2,48735,17681,31054,3.8,10.5,58641,10243,48398,2.2,12.6,-9906,-2.1,21,0,65,65,747
2008,33,a) 0,2197,2209,13137,6645,2148,194.5,0,0,12985,12985,0,195.4,195.4,0,0,0,0,0,12985,195.4,0,0,,,
2008,33,b) 1,1714,1727,10463,10817,3,0.1,533,26.3,2493,,,,23,3200,1726,1474,16,29.6,-707,-6.6,46,1,435,435,1550
2008,33,c) 2,1741,1833,13902,14388,64,3.2,356,17.9,2179,185,1994,1.3,15.1,3151,1338,1813,9.3,21.9,-972,-6.8,30.2,0,290,290,1139
2008,33,d) 3,1492,1519,11791,12174,41,2.5,250,15.4,1567,188,1379,1.5,12.9,2332,1105,1227,9.1,19.2,-765,-6.3,25.8,0,207,207,992
2008,33,e) 4,1313,1342,9049,9518,35,2.5,204,14.3,1184,116,1068,1.2,12.4,2121,969,1152,10.2,22.3,-937,-9.9,24.8,0,161,161,785
2008,33,f) 5,1131,1190,9449,9704,24,1.9,175,13.9,1168,,,,12,1678,686,992,7.1,17.3,-510,-5.3,24,1,136,136,600
2008,33,g) 6 to 10,4738,5023,48935,49607,155,3,518,9.9,6080,727,5353,1.5,12.3,7423,2635,4788,5.3,15,-1343,-2.7,24.6,0,381,381,2124
2008,33,h) 11 to 15,3777,3874,38989,40035,103,2.6,313,7.9,4166,695,3471,1.7,10.4,6258,1335,4923,3.3,15.6,-2092,-5.2,20.8,0,223,223,1090
2008,33,i) 16 to 20,2755,3092,43441,43776,59,1.9,213,6.7,4452,542,3910,1.2,10.2,5122,1723,3399,3.9,11.7,-670,-1.5,20.4,0,149,150,1348
2008,33,j) 21 to 25,2552,3065,55106,53938,98,3.1,191,6.1,8582,2675,5907,5,15.9,6246,2141,4105,4,11.6,2336,4.3,23.2,0,132,132,1095
2008,33,k) 26+,1742,2515,52958,53168,77,3,158,6.2,6882,2360,4522,4.4,12.9,7302,1516,5786,2.9,13.7,-420,-0.8,25.8,0,81,81,507
2008,33,l) Left Censored,3413,7532,274011,266640,444,5.9,361,4.8,39291,7805,31486,2.9,14.7,24549,3828,20721,1.4,9.2,14742,5.5,18.4,0,90,90,961
2008,34,a) 0,15413,15479,96229,53786,14940,193,0,0,84887,84887,0,157.8,157.8,0,0,0,0,0,84887,157.8,0,0,,,
2008,34,b) 1,12142,12215,82459,85957,35,0.2,3923,27.3,22215,1403,20812,1.6,25.8,29210,15903,13307,18.5,34,-6995,-8.2,51.6,0,3106,3106,12876
2008,34,c) 2,11369,11663,84403,87254,399,3.2,2274,18.1,15845,2369,13476,2.7,18.2,21546,9190,12356,10.5,24.7,-5701,-6.5,36.4,0,1817,1817,7775
2008,34,d) 3,10096,10259,75630,79307,286,2.6,1859,16.8,11217,1184,10033,1.5,14.1,18570,9153,9417,11.5,23.4,-7353,-9.3,28.2,0,1511,1511,7630
2008,34,e) 4,8489,8618,70665,72219,248,2.7,1460,15.8,11427,1004,10423,1.4,15.8,14534,6589,7945,9.1,20.1,-3107,-4.3,31.6,0,1225,1225,5627
2008,34,f) 5,7626,7923,74110,75909,308,3.7,1174,14.1,10362,2214,8148,2.9,13.7,13960,5200,8760,6.9,18.4,-3598,-4.7,27.4,0,965,965,4391
2008,34,g) 6 to 10,31402,32723,357405,365006,960,2.8,3708,10.9,45591,9036,36555,2.5,12.5,60793,22532,38261,6.2,16.7,-15202,-4.2,25,0,2818,2818,18821
2008,34,h) 11 to 15,22070,23020,276873,281479,699,2.9,2123,8.9,33180,6106,27074,2.2,11.8,42392,14022,28370,5,15.1,-9212,-3.3,23.6,0,1601,1606,11478
2008,34,i) 16 to 20,15998,17374,233842,235097,536,3,1315,7.4,28766,6036,22730,2.6,12.2,31276,10364,20912,4.4,13.3,-2510,-1.1,24.4,0,948,948,5614
2008,34,j) 21 to 25,13572,16202,299009,304770,497,3,1073,6.5,28707,6221,22486,2,9.4,40230,10307,29923,3.4,13.2,-11523,-3.8,18.8,0,723,727,5993
2008,34,k) 26+,11192,14719,330397,330540,518,3.5,914,6.1,38628,10825,27803,3.3,11.7,38914,7844,31070,2.4,11.8,-286,-0.1,23.4,0,558,558,3999
2008,34,l) Left Censored,19401,43091,1631999,1640450,2426,5.6,2400,5.6,183164,58888,124276,3.6,11.2,200066,46277,153789,2.8,12.2,-16902,-1,22.4,0,803,808,8354
2008,35,a) 0,2948,2989,15758,8023,2899,194,0,0,15470,15470,0,192.8,192.8,0,0,0,0,0,15470,192.8,0,0,,,
2008,35,b) 1,2345,2354,24164,25458,3,0.1,739,26.7,4068,,,,16,6655,3561,3094,14,26.1,-2587,-10.1,32,1,600,600,3068
2008,35,c) 2,2218,2297,17567,18514,90,3.7,423,17.2,3057,468,2589,2.5,16.5,4951,2057,2894,11.1,26.7,-1894,-10.2,33,0,345,345,1722
2008,35,d) 3,1852,1911,15121,15654,58,2.9,299,14.7,2527,402,2125,2.6,16.1,3592,1546,2046,9.9,22.9,-1065,-6.8,32.2,0,234,234,1415
2008,35,e) 4,1585,1661,15695,16433,57,3.3,233,13.4,2479,240,2239,1.5,15.1,3954,2127,1827,12.9,24.1,-1475,-9,30.2,0,189,189,2005
2008,35,f) 5,1350,1393,12989,13563,49,3.3,196,13.3,1906,,,,14.1,3053,1016,2037,7.5,22.5,-1147,-8.4,28.2,1,147,147,880
2008,35,g) 6 to 10,5723,6115,78328,79671,209,3.3,611,9.7,8917,1108,7809,1.4,11.2,11603,3036,8567,3.8,14.6,-2686,-3.4,22.4,0,484,484,2528
2008,35,h) 11 to 15,4186,4447,48669,50011,170,3.7,388,8.5,5716,1151,4565,2.3,11.4,8400,2339,6061,4.7,16.8,-2684,-5.4,22.8,0,267,268,1853
2008,35,i) 16 to 20,2937,3513,50125,50027,122,3.4,251,7,6896,2050,4846,4.1,13.8,6699,1541,5158,3.1,13.4,197,0.4,26.8,0,163,163,943
2008,35,j) 21 to 25,2538,3369,61452,61348,114,3.4,177,5.2,6102,1487,4615,2.4,9.9,5893,1187,4706,1.9,9.6,209,0.3,19.2,0,114,114,568
2008,35,k) 26+,2323,3364,61030,61136,96,2.8,272,7.9,7751,1019,6732,1.7,12.7,7963,2266,5697,3.7,13,-212,-0.3,25.4,0,104,104,445
2008,35,l) Left Censored,3429,8411,237549,235561,521,6.2,385,4.6,30182,11857,18325,5,12.8,26206,5295,20911,2.2,11.1,3976,1.7,22.2,0,93,93,1338
2008,36,a) 0,37095,37317,202508,102855,36213,194.1,0,0,199307,199307,0,193.8,193.8,0,0,0,0,0,199307,193.8,0,0,,,
2008,36,b) 1,28052,28131,164895,171430,34,0.1,8029,24.6,40027,586,39441,0.3,23.3,53097,29855,23242,17.4,31,-13070,-7.7,46.6,0,6214,6214,25635
2008,36,c) 2,25523,26292,185082,190152,892,3.1,5005,17.7,31856,3227,28629,1.7,16.8,41996,21405,20591,11.3,22.1,-10140,-5.3,33.6,0,3916,3916,18003
2008,36,d) 3,22227,22632,182115,179750,775,3.2,3705,15.4,40873,16343,24530,9.1,22.7,36142,18410,17732,10.2,20.1,4731,2.6,40.2,0,3042,3042,16394
2008,36,e) 4,19325,19591,153733,155744,599,2.9,2828,13.6,24183,2797,21386,1.8,15.5,28204,13071,15133,8.4,18.1,-4021,-2.6,31,0,2290,2295,11066
2008,36,f) 5,17003,17556,151715,152830,568,3.1,2356,12.8,25901,2550,23351,1.7,16.9,28130,12047,16083,7.9,18.4,-2229,-1.5,33.8,0,1907,1907,10501
2008,36,g) 6 to 10,66526,69645,733398,738029,2022,2.8,7260,10,104354,12821,91533,1.7,14.1,113615,46993,66622,6.4,15.4,-9261,-1.3,28.2,0,5567,5569,36597
2008,36,h) 11 to 15,44609,46301,531748,538190,1189,2.5,3997,8.4,63831,7616,56215,1.4,11.9,76716,29772,46944,5.5,14.3,-12885,-2.4,23.8,0,2965,2970,25465
2008,36,i) 16 to 20,34216,37207,489377,493605,1067,2.8,2621,6.9,55717,10120,45597,2.1,11.3,64172,20384,43788,4.1,13,-8455,-1.7,22.6,0,1804,1805,12615
2008,36,j) 21 to 25,29370,34169,608743,609664,913,2.6,1977,5.7,59242,11387,47855,1.9,9.7,61084,16067,45017,2.6,10,-1842,-0.3,19.4,0,1343,1367,9781
2008,36,k) 26+,22715,31964,735957,733872,973,3,1704,5.3,78707,17225,61482,2.3,10.7,74537,14128,60409,1.9,10.2,4170,0.5,20.4,0,1085,1087,8104
2008,36,l) Left Censored,42636,90993,3486116,3488463,4594,5.1,4473,4.9,363031,105800,257231,3,10.4,367725,82704,285021,2.4,10.5,-4694,-0.1,20.8,0,1658,1664,22182
2008,37,a) 0,14459,14625,81973,41470,14268,195.1,0,0,81007,81007,0,195.3,195.3,0,0,0,0,0,81007,195.3,0,0,,,
2008,37,b) 1,11883,11986,77447,81603,40,0.3,3526,25.3,18583,379,18204,0.5,22.8,26895,14411,12484,17.7,33,-8312,-10.2,45.6,0,2863,2863,12520
2008,37,c) 2,10610,11112,88236,91096,405,3.4,2117,17.6,16934,2567,14367,2.8,18.6,22653,11144,11509,12.2,24.9,-5719,-6.3,37.2,0,1694,1694,9987
2008,37,d) 3,9326,9536,78626,82485,290,2.8,1553,15.2,13879,1993,11886,2.4,16.8,21596,11428,10168,13.9,26.2,-7717,-9.4,33.6,0,1293,1293,10487
2008,37,e) 4,7736,8005,75058,76272,267,3.1,1219,14.3,12184,1298,10886,1.7,16,14612,5607,9005,7.4,19.2,-2428,-3.2,32,0,973,984,4888
2008,37,f) 5,6799,7282,72910,74446,207,2.7,921,12,10554,1893,8661,2.5,14.2,13626,5657,7969,7.6,18.3,-3072,-4.1,28.4,0,753,753,4875
2008,37,g) 6 to 10,27515,29607,329558,335479,926,3,3021,9.8,43645,9062,34583,2.7,13,55487,20219,35268,6,16.5,-11842,-3.5,26,0,2330,2335,16908
2008,37,h) 11 to 15,18442,19994,255132,257885,595,2.9,1712,8.3,30527,6330,24197,2.5,11.8,36032,10760,25272,4.2,14,-5505,-2.2,23.6,0,1293,1294,7747
2008,37,i) 16 to 20,13002,15453,264263,265867,454,2.9,1109,7,29630,6757,22873,2.5,11.1,32838,9359,23479,3.5,12.4,-3208,-1.3,22.2,0,796,797,5207
2008,37,j) 21 to 25,12518,15842,267661,268889,466,2.9,839,5.2,28839,6346,22493,2.4,10.7,31295,7519,23776,2.8,11.6,-2456,-0.9,21.4,0,566,568,3473
2008,37,k) 26+,8987,14918,364804,363277,636,4.2,815,5.4,45486,9791,35695,2.7,12.5,42431,8464,33967,2.3,11.7,3055,0.8,23.4,0,466,466,3416
2008,37,l) Left Censored,15185,45973,1627176,1626000,2784,6.1,1881,4.1,176996,55424,121572,3.4,10.9,174643,32609,142034,2,10.7,2353,0.2,21.4,0,479,484,5483
2008,38,a) 0,1152,1165,6716,3400,1142,196.1,0,0,6633,6633,0,195.1,195.1,0,0,0,0,0,6633,195.1,0,0,,,
2008,38,b) 1,962,975,8229,7792,1,0.1,228,20.6,2856,,,,36.7,1981,1284,697,16.5,25.4,875,11.3,50.8,1,153,153,1160
2008,38,c) 2,878,927,8085,8301,37,3.8,149,15.1,1528,311,1217,3.7,18.4,1961,650,1311,7.8,23.6,-433,-5.2,36.8,0,110,110,539
2008,38,d) 3,734,750,5320,5369,32,4.1,113,14.3,817,148,669,2.8,15.2,914,380,534,7.1,17,-97,-1.8,30.4,0,85,85,318
2008,38,e) 4,612,638,5236,5221,28,4.2,85,12.7,852,120,732,2.3,16.3,822,400,422,7.7,15.7,30,0.6,31.4,0,64,64,355
2008,38,f) 5,530,547,3859,3941,23,4,64,11.2,578,,,,14.7,741,430,311,10.9,18.8,-163,-4.1,29.4,1,46,46,340
2008,38,g) 6 to 10,2296,2459,23898,24622,77,3.1,203,8,3104,399,2705,1.6,12.6,4551,1918,2633,7.8,18.5,-1447,-5.9,25.2,0,141,141,1735
